OBS_VALUE,TIME_FORMAT,UNIT_MULT,COMMENT_OBS,OBS_STATUS,OBS_CONF,AGG_METHOD,DECIMALS,COMMENT_TS,DATA_SOURCE,LATEST_DATA,DATABASE_ID,INDICATOR,REF_AREA,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,FREQ,UNIT_MEASURE,UNIT_TYPE
7,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SGP,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SGP,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
12,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SGP,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SGP,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
8,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SGP,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
77.21,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
44,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
76.71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
47,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
76.26,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
49,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
76.11,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
48,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
75.96,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
47,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
75.11,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
50,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
74.91,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
53,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
74.81,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
52,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
75,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
45,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
50,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
46,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVK,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
81.08,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
80.52,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
80.28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
80.12,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
79.97,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
27,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
79.42,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
26,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
78.97,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
78.97,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
28,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
78,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
30,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
78,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
29,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
31,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SVN,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
57.44,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
129,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
57.18,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
130,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
56.74,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
127,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
56.1,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
129,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
52.61,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
136,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
52.08,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
133,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
51.62,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
130,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
51.48,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
127,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
54,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
118,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
51,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
121,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
48,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
120,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ZAF,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
83.38,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
4,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
83.08,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
3,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
82.43,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
5,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
82.38,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
7,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
82.33,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
5,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
81.63,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
7,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
81.53,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
6,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
81.09,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
9,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
81,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
7,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
81,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
5,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
8,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,ESP,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
74.95,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
65,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
74.79,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2016,A,YR,NA
66,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2016,A,RANK,NA
74.24,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
70,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
74.07,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
74.9,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
54,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
74.72,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
54,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
74.26,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
61,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
74.13,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
59,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2009,A,YR,NA
80,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2009,A,RANK,NA
72,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2008,A,YR,NA
66,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2008,A,RANK,NA
71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2007,A,YR,NA
71,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,LKA,_T,_T,_T,_Z,_Z,_Z,2007,A,RANK,NA
70.81,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
91,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
70.58,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
95,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
70.34,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
93,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
69.22,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
96,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SUR,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
48.87,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
137,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
48.94,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2015,A,YR,NA
138,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2015,A,RANK,NA
48.85,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2014,A,YR,NA
141,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2014,A,RANK,NA
48.66,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2013,A,YR,NA
146,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2013,A,RANK,NA
48.34,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2012,A,YR,NA
142,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2012,A,RANK,NA
46.32,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2011,A,YR,NA
140,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2011,A,RANK,NA
45.77,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2010,A,YR,NA
136,602,0,NA,A,PU,NA,NA,NA,NA,FALSE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWZ,_T,_T,_T,_Z,_Z,_Z,2010,A,RANK,NA
82.55,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWE,_T,_T,_T,_Z,_Z,_Z,2017,A,YR,NA
9,602,0,NA,A,PU,NA,NA,NA,NA,TRUE,WEF_GCIHH,WEF_GCIHH_LIFEEXPECT,SWE,_T,_T,_T,_Z,_Z,_Z,2017,A,RANK,NA
